지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%)
185,고산,9/23/2019 2:00,20.5,,9.2,81
185,고산,9/23/2019 3:00,20.5,,8.2,82
185,고산,9/23/2019 4:00,20.4,,8.8,81
185,고산,9/23/2019 5:00,20.4,,9.2,82
185,고산,9/23/2019 6:00,20.2,,9.1,81
185,고산,9/23/2019 7:00,19.9,,8.1,81
185,고산,9/23/2019 8:00,20.1,,7,79
185,고산,9/23/2019 9:00,20.7,,7.8,77
185,고산,9/23/2019 10:00,20.8,,6.9,77
185,고산,9/23/2019 11:00,21.2,,6.4,77
185,고산,9/23/2019 12:00,21.4,,6.9,74
185,고산,9/23/2019 13:00,21.6,,6.9,72
185,고산,9/23/2019 14:00,21.7,,6.7,74
185,고산,9/23/2019 15:00,21.7,,8.1,76
185,고산,9/23/2019 16:00,22.2,,11.3,73
185,고산,9/23/2019 17:00,21.5,,11,70
185,고산,9/23/2019 18:00,20.9,,11.1,74
185,고산,9/23/2019 19:00,20.7,,9.8,70
185,고산,9/23/2019 20:00,20.6,,8.5,71
185,고산,9/23/2019 21:00,20.5,,7.7,69
185,고산,9/23/2019 22:00,19.9,,6.5,67
185,고산,9/23/2019 23:00,20.1,,7.1,68
185,고산,9/24/2019 0:00,19.8,,6.3,70
185,고산,9/24/2019 1:00,19.6,,5.8,73
185,고산,9/24/2019 2:00,19.3,,5.6,75
185,고산,9/24/2019 3:00,19,,5.1,76
185,고산,9/24/2019 4:00,18.9,,4.8,79
185,고산,9/24/2019 5:00,18.6,,5,80
185,고산,9/24/2019 6:00,18.7,,4.9,80
185,고산,9/24/2019 7:00,19.1,,4.7,79
185,고산,9/24/2019 8:00,20,,3.9,77
185,고산,9/24/2019 9:00,21.6,,2.7,72
185,고산,9/24/2019 10:00,21.7,,4.5,67
185,고산,9/24/2019 11:00,22.1,,5.1,63
185,고산,9/24/2019 12:00,22.5,,5,65
185,고산,9/24/2019 13:00,22.1,,5,63
185,고산,9/24/2019 14:00,22.1,,5.2,67
185,고산,9/24/2019 15:00,22.2,,5.3,65
185,고산,9/24/2019 16:00,22.2,,5.5,67
185,고산,9/24/2019 17:00,21.8,,5.2,66
185,고산,9/24/2019 18:00,21.3,,4.4,64
185,고산,9/24/2019 19:00,20.5,,4.6,66
185,고산,9/24/2019 20:00,19.9,,4.5,67
185,고산,9/24/2019 21:00,19.4,,4.3,71
185,고산,9/24/2019 22:00,19.3,,3.9,72
185,고산,9/24/2019 23:00,19.1,,3.1,72
185,고산,9/25/2019 0:00,19.3,,3.9,74
185,고산,9/25/2019 1:00,19.1,,2.9,74
185,고산,9/25/2019 2:00,19,,2.9,78
185,고산,9/25/2019 3:00,18.7,,3.1,81
185,고산,9/25/2019 4:00,18.8,,4.3,85
185,고산,9/25/2019 5:00,18.8,,4.8,86
185,고산,9/25/2019 6:00,18.8,,5,88
185,고산,9/25/2019 7:00,19.6,,5.2,82
185,고산,9/25/2019 8:00,20.4,,4,80
185,고산,9/25/2019 9:00,22.3,,2.7,66
185,고산,9/25/2019 10:00,23.4,,1.5,68
185,고산,9/25/2019 11:00,24.3,,3.7,69
185,고산,9/25/2019 12:00,23.1,,4.3,74
185,고산,9/25/2019 13:00,23.3,,4.6,72
185,고산,9/25/2019 14:00,24.8,,2.1,66
185,고산,9/25/2019 15:00,23.4,,2,71
185,고산,9/25/2019 16:00,23.1,,1.6,69
185,고산,9/25/2019 17:00,23.2,,1.3,70
185,고산,9/25/2019 18:00,22,,3.4,63
185,고산,9/25/2019 19:00,20.6,,3.6,68
185,고산,9/25/2019 20:00,20.2,,4.8,76
185,고산,9/25/2019 21:00,18.1,,4.7,77
185,고산,9/25/2019 22:00,20.4,,4.2,81
185,고산,9/25/2019 23:00,19.2,,2.3,80
185,고산,9/26/2019 0:00,21.2,,4.3,82
185,고산,9/26/2019 1:00,20.3,,4.8,89
185,고산,9/26/2019 2:00,21.1,,4,87
185,고산,9/26/2019 3:00,20.7,,6.4,85
185,고산,9/26/2019 4:00,20.3,,5.5,88
185,고산,9/26/2019 5:00,20.7,,6,89
185,고산,9/26/2019 6:00,20.8,,6.3,91
185,고산,9/26/2019 7:00,20.9,,5.9,92
185,고산,9/26/2019 8:00,21.7,,5,91
185,고산,9/26/2019 9:00,22.3,,6.6,90
185,고산,9/26/2019 10:00,23.9,,4.9,85
185,고산,9/26/2019 11:00,24,,4.5,86
185,고산,9/26/2019 12:00,27.3,,5.1,71
185,고산,9/26/2019 13:00,28.1,,5.8,66
185,고산,9/26/2019 14:00,28.4,,6.1,58
185,고산,9/26/2019 15:00,27.9,,4.7,67
185,고산,9/26/2019 16:00,27.3,,5,69
185,고산,9/26/2019 17:00,26.5,,4.4,72
185,고산,9/26/2019 18:00,25,,4.4,76
185,고산,9/26/2019 19:00,24.3,,3.3,78
185,고산,9/26/2019 20:00,23.6,,1.5,83
185,고산,9/26/2019 21:00,23.2,,2.9,83
185,고산,9/26/2019 22:00,23.2,,2.3,88
185,고산,9/26/2019 23:00,23.4,,4.5,88
185,고산,9/27/2019 0:00,22.5,,3,89
185,고산,9/27/2019 1:00,22.6,,2.9,88
185,고산,9/27/2019 2:00,21.8,,4.8,91
185,고산,9/27/2019 3:00,22.8,,3.2,87
185,고산,9/27/2019 4:00,23.3,,2.6,82
185,고산,9/27/2019 5:00,22.8,,2.3,87
185,고산,9/27/2019 6:00,23.1,,0.6,88
185,고산,9/27/2019 7:00,23.5,,1.8,91
185,고산,9/27/2019 8:00,24.2,,2.1,91
185,고산,9/27/2019 9:00,24.8,,2.7,87
185,고산,9/27/2019 10:00,25.4,,2.5,85
185,고산,9/27/2019 11:00,25.5,,2.4,86
185,고산,9/27/2019 12:00,25.6,,2.2,85
185,고산,9/27/2019 13:00,25.8,,2.5,83
185,고산,9/27/2019 14:00,25.6,,3.1,84
185,고산,9/27/2019 15:00,24,0,3.8,91
185,고산,9/27/2019 16:00,22.7,0.3,2.3,94
185,고산,9/27/2019 17:00,22.4,0.2,2.1,96
185,고산,9/27/2019 18:00,22.9,0,2.3,98
185,고산,9/27/2019 19:00,22.7,0,0.9,97
185,고산,9/27/2019 20:00,22.8,0.1,2.4,97
185,고산,9/27/2019 21:00,23.3,0.1,1.3,97
185,고산,9/27/2019 22:00,23.1,0,2.2,99
185,고산,9/27/2019 23:00,22.9,0,1.1,100
185,고산,9/28/2019 0:00,22.9,0,1,100
185,고산,9/28/2019 1:00,22.9,,2.6,99
185,고산,9/28/2019 2:00,22.7,,1.6,100
185,고산,9/28/2019 3:00,23.1,,1.2,99
185,고산,9/28/2019 4:00,23.1,,4.1,100
185,고산,9/28/2019 5:00,23,,2.6,99
185,고산,9/28/2019 6:00,22.9,,2.2,97
185,고산,9/28/2019 7:00,22.4,,3.1,99
185,고산,9/28/2019 8:00,24.6,,1.7,90
185,고산,9/28/2019 9:00,24.4,,1.4,92
185,고산,9/28/2019 10:00,26.1,,1.8,89
185,고산,9/28/2019 11:00,26.4,,2.7,87
185,고산,9/28/2019 12:00,26.2,,3.5,85
185,고산,9/28/2019 13:00,26.5,,3.6,82
185,고산,9/28/2019 14:00,26.7,,3.5,83
185,고산,9/28/2019 15:00,26.7,,4.1,86
185,고산,9/28/2019 16:00,25.4,,2.7,90
185,고산,9/28/2019 17:00,25.3,,1.4,93
185,고산,9/28/2019 18:00,25.3,,1.7,89
185,고산,9/28/2019 19:00,25.7,,0.8,87
185,고산,9/28/2019 20:00,24.6,,1.8,96
185,고산,9/28/2019 21:00,24.3,,1.6,97
185,고산,9/28/2019 22:00,23.8,,3.6,100
185,고산,9/28/2019 23:00,23.5,,3.1,100
185,고산,9/29/2019 0:00,23.6,,3.5,100
185,고산,9/29/2019 1:00,23.5,,2.8,100
185,고산,9/29/2019 2:00,23.1,,3.6,100
185,고산,9/29/2019 3:00,22.8,,3.1,100
185,고산,9/29/2019 4:00,23,,3.6,100
185,고산,9/29/2019 5:00,22.9,,2.6,100
185,고산,9/29/2019 6:00,23,,4.1,100
185,고산,9/29/2019 7:00,22.9,,5.4,100
185,고산,9/29/2019 8:00,23.1,,4.7,100
185,고산,9/29/2019 9:00,24.1,,4,100
185,고산,9/29/2019 10:00,24.8,,4,93
185,고산,9/29/2019 11:00,24.7,,4.4,93
185,고산,9/29/2019 12:00,25,,4,92
185,고산,9/29/2019 13:00,24.6,,4.3,93
185,고산,9/29/2019 14:00,24.5,,4.9,92
185,고산,9/29/2019 15:00,24.6,,4.6,93
185,고산,9/29/2019 16:00,25,,4.5,91
185,고산,9/29/2019 17:00,23.9,0.2,3.9,96
185,고산,9/29/2019 18:00,23.9,0,2.3,95
185,고산,9/29/2019 19:00,23.8,0,2.1,96
185,고산,9/29/2019 20:00,23.4,,3,96
185,고산,9/29/2019 21:00,23.2,,1.9,96
185,고산,9/29/2019 22:00,23.2,,1.2,96
185,고산,9/29/2019 23:00,23.1,,1.9,97
185,고산,9/30/2019 0:00,22.6,,1.6,97
185,고산,9/30/2019 1:00,22.2,,2.3,99
185,고산,9/30/2019 2:00,22.2,,2.5,98
185,고산,9/30/2019 3:00,22.8,,1.8,96
185,고산,9/30/2019 4:00,22.6,,3.5,98
185,고산,9/30/2019 5:00,22.4,,3.3,98
185,고산,9/30/2019 6:00,22.3,,3.4,95
185,고산,9/30/2019 7:00,22.5,,3.5,92
185,고산,9/30/2019 8:00,23.3,,3.8,90
185,고산,9/30/2019 9:00,24.2,,3,86
185,고산,9/30/2019 10:00,26.4,,1.7,82
185,고산,9/30/2019 11:00,24.5,,2.3,89
185,고산,9/30/2019 12:00,24.5,,2.4,88
185,고산,9/30/2019 13:00,24.9,,2.3,85
185,고산,9/30/2019 14:00,24.7,,2.1,86
185,고산,9/30/2019 15:00,25.7,,2.2,88
185,고산,9/30/2019 16:00,25.2,,1.9,92
185,고산,9/30/2019 17:00,24.8,0,2.7,96
185,고산,9/30/2019 18:00,23.7,11.5,1.9,100
185,고산,9/30/2019 19:00,23,21.8,3.6,100
185,고산,9/30/2019 20:00,22.7,4.2,3.7,100
185,고산,9/30/2019 21:00,22.9,0.4,3.2,98
185,고산,9/30/2019 22:00,22.9,0.7,3.5,94
185,고산,9/30/2019 23:00,23.2,0,3.2,96
185,고산,10/1/2019 0:00,23.6,,3.2,100
185,고산,10/1/2019 1:00,24.2,,2.7,99
185,고산,10/1/2019 2:00,23.6,,3.2,99
185,고산,10/1/2019 3:00,23.8,0.6,2.2,99
185,고산,10/1/2019 4:00,24,1.4,1.9,100
185,고산,10/1/2019 5:00,22.5,,4.4,93
185,고산,10/1/2019 6:00,22.4,1.1,4.4,99
185,고산,10/1/2019 7:00,23.2,0.3,5.3,96
185,고산,10/1/2019 8:00,24,,4.5,98
185,고산,10/1/2019 9:00,24.7,0,6,95
185,고산,10/1/2019 10:00,24.7,0.1,4,95
185,고산,10/1/2019 11:00,24.3,0,2.4,90
185,고산,10/1/2019 12:00,24.7,0.3,7.3,99
185,고산,10/1/2019 13:00,23.8,1.9,5.9,100
185,고산,10/1/2019 14:00,23.3,1.5,8.2,100
185,고산,10/1/2019 15:00,24.2,0,2.2,93
185,고산,10/1/2019 16:00,24.1,0,5.4,91
185,고산,10/1/2019 17:00,24.2,0.2,3.7,91
185,고산,10/1/2019 18:00,23,1.1,4.1,92
185,고산,10/1/2019 19:00,22.6,1,6,83
185,고산,10/1/2019 20:00,22.3,0.4,6,91
185,고산,10/1/2019 21:00,21.3,0.2,5.5,89
185,고산,10/1/2019 22:00,20.5,3.4,4.9,95
185,고산,10/1/2019 23:00,20.3,6,4.1,100
185,고산,10/2/2019 0:00,20.3,15.2,3.4,100
185,고산,10/2/2019 1:00,20.8,5.4,5.1,99
185,고산,10/2/2019 2:00,21.4,0.3,7.1,96
185,고산,10/2/2019 3:00,21.9,0.8,5.7,98
185,고산,10/2/2019 4:00,21.6,7.4,6.2,100
185,고산,10/2/2019 5:00,24.2,35.7,4.9,100
185,고산,10/2/2019 6:00,23.5,32.4,11.4,100
185,고산,10/2/2019 7:00,23.7,0.1,7.3,99
185,고산,10/2/2019 8:00,24.7,0.1,7.7,99
185,고산,10/2/2019 9:00,26,0.2,8.4,96
185,고산,10/2/2019 10:00,27.1,0.2,11.1,90
185,고산,10/2/2019 11:00,25.6,0.3,9.9,97
185,고산,10/2/2019 12:00,25.1,2.8,13.6,96
185,고산,10/2/2019 13:00,25.2,0,14.3,92
185,고산,10/2/2019 14:00,24.4,0,16.4,94
185,고산,10/2/2019 15:00,23.8,2.6,18.1,100
185,고산,10/2/2019 16:00,24.1,0.1,19.5,97
185,고산,10/2/2019 17:00,24.1,0,19.3,98
185,고산,10/2/2019 18:00,23.8,0,16.8,100
185,고산,10/2/2019 19:00,22.7,0,17,100
185,고산,10/2/2019 20:00,22.7,0,14.7,100
185,고산,10/2/2019 21:00,23.4,0,16.2,100
185,고산,10/2/2019 22:00,23,0,19.5,100
185,고산,10/2/2019 23:00,22.6,0,21.7,100
185,고산,10/3/2019 0:00,22.8,0,21,99
185,고산,10/3/2019 1:00,22.8,0,19.3,96
185,고산,10/3/2019 2:00,22.9,0,17.8,96
185,고산,10/3/2019 3:00,22.8,0,15.8,96
185,고산,10/3/2019 4:00,22.4,0,14.9,95
185,고산,10/3/2019 5:00,22.1,0,16.2,97
185,고산,10/3/2019 6:00,21.9,0.2,16.3,98
185,고산,10/3/2019 7:00,22.3,0.1,17.7,94
185,고산,10/3/2019 8:00,22.4,0,15.8,95
185,고산,10/3/2019 9:00,23.3,,13.1,91
185,고산,10/3/2019 10:00,24,0,12.4,89
185,고산,10/3/2019 11:00,24.9,,11.8,85
185,고산,10/3/2019 12:00,23.9,0,11.8,88
185,고산,10/3/2019 13:00,24,0.4,12.9,90
185,고산,10/3/2019 14:00,24.1,,13.2,88
185,고산,10/3/2019 15:00,25.3,,12.1,84
185,고산,10/3/2019 16:00,24.3,,11.7,84
185,고산,10/3/2019 17:00,23.7,,10.3,87
185,고산,10/3/2019 18:00,22.9,,10.1,89
185,고산,10/3/2019 19:00,22.7,,9.6,91
185,고산,10/3/2019 20:00,22.5,,8.2,88
185,고산,10/3/2019 21:00,22.6,,8.3,85
185,고산,10/3/2019 22:00,22.2,,7.6,87
185,고산,10/3/2019 23:00,22.1,,6.3,90
185,고산,10/4/2019 0:00,21.9,,7.1,89
185,고산,10/4/2019 1:00,21.9,,6.2,90
185,고산,10/4/2019 2:00,22.2,,7.7,89
185,고산,10/4/2019 3:00,21.9,,7.3,85
185,고산,10/4/2019 4:00,21.9,,6.6,84
185,고산,10/4/2019 5:00,21.9,,7.1,84
185,고산,10/4/2019 6:00,21.6,,7.4,86
185,고산,10/4/2019 7:00,22,,7,86
185,고산,10/4/2019 8:00,23,,5.7,80
185,고산,10/4/2019 9:00,23.7,,5.3,78
185,고산,10/4/2019 10:00,23.8,,3.7,77
185,고산,10/4/2019 11:00,25.3,,4.3,74
185,고산,10/4/2019 12:00,26.8,,6,74
185,고산,10/4/2019 13:00,26.9,,5.3,73
185,고산,10/4/2019 14:00,26.8,,5.6,74
185,고산,10/4/2019 15:00,26.1,,5.1,75
185,고산,10/4/2019 16:00,25.1,,4.6,79
185,고산,10/4/2019 17:00,23.4,,5.7,82
185,고산,10/4/2019 18:00,22.7,,5,83
185,고산,10/4/2019 19:00,22.8,,3.6,82
185,고산,10/4/2019 20:00,22.5,,2.5,83
185,고산,10/4/2019 21:00,22,,2.6,85
185,고산,10/4/2019 22:00,22.1,,2.8,84
185,고산,10/4/2019 23:00,22.1,,2.6,85
185,고산,10/5/2019 0:00,21.8,,4.1,89
185,고산,10/5/2019 1:00,21.7,,3.7,87
185,고산,10/5/2019 2:00,21.9,,3.8,86
185,고산,10/5/2019 3:00,21.8,,4.7,87
185,고산,10/5/2019 4:00,21.9,,5.7,86
185,고산,10/5/2019 5:00,21.6,,5.5,85
185,고산,10/5/2019 6:00,21.6,,5.7,81
185,고산,10/5/2019 7:00,21.6,,6.3,81
185,고산,10/5/2019 8:00,21.7,,6.5,82
185,고산,10/5/2019 9:00,21.5,,7,81
185,고산,10/5/2019 10:00,21.9,,7.4,80
185,고산,10/5/2019 11:00,21.7,,8,80
185,고산,10/5/2019 12:00,21.1,,8.8,82
185,고산,10/5/2019 13:00,20.9,,9.6,82
185,고산,10/5/2019 14:00,20.3,,11,82
185,고산,10/5/2019 15:00,20.3,,8.5,80
185,고산,10/5/2019 16:00,19.9,,9.7,80
185,고산,10/5/2019 17:00,19.7,,10,78
185,고산,10/5/2019 18:00,19.5,,10,76
185,고산,10/5/2019 19:00,19.2,,9.9,78
185,고산,10/5/2019 20:00,19.2,,10.3,78
185,고산,10/5/2019 21:00,19.1,,9.5,76
185,고산,10/5/2019 22:00,19,,9.2,77
185,고산,10/5/2019 23:00,18.9,,7.9,77
185,고산,10/6/2019 0:00,18.4,,7.6,76
185,고산,10/6/2019 1:00,18.3,,7.6,78
185,고산,10/6/2019 2:00,17.9,,6.7,76
185,고산,10/6/2019 3:00,17.5,,6.4,79
185,고산,10/6/2019 4:00,17.3,,6.2,82
185,고산,10/6/2019 5:00,17.3,,5.8,82
185,고산,10/6/2019 6:00,17.8,,5.2,82
185,고산,10/6/2019 7:00,18.4,,4.6,83
185,고산,10/6/2019 8:00,19.3,,4.8,83
185,고산,10/6/2019 9:00,21.4,,4.6,80
185,고산,10/6/2019 10:00,22.5,,2.2,77
185,고산,10/6/2019 11:00,23,,3.4,77
185,고산,10/6/2019 12:00,24.3,,4.9,72
185,고산,10/6/2019 13:00,25.1,,6.6,66
185,고산,10/6/2019 14:00,25.2,,6,66
185,고산,10/6/2019 15:00,24.8,,5.7,68
185,고산,10/6/2019 16:00,23.3,,5.8,72
185,고산,10/6/2019 17:00,23,,4.6,73
185,고산,10/6/2019 18:00,21.5,,3.5,74
185,고산,10/6/2019 19:00,20.8,,3.9,76
185,고산,10/6/2019 20:00,20.4,,4.4,78
185,고산,10/6/2019 21:00,20.1,,4,78
185,고산,10/6/2019 22:00,19.6,,3.7,80
185,고산,10/6/2019 23:00,20.2,,2.6,80
185,고산,10/7/2019 0:00,20.7,,4.3,80
185,고산,10/7/2019 1:00,21.2,,5.3,77
185,고산,10/7/2019 2:00,21,,5.7,78
185,고산,10/7/2019 3:00,20.7,,5.8,78
185,고산,10/7/2019 4:00,20.9,,6.3,77
185,고산,10/7/2019 5:00,21.2,,6.7,77
185,고산,10/7/2019 6:00,21.2,,4.6,79
185,고산,10/7/2019 7:00,21.6,,7,78
185,고산,10/7/2019 8:00,22.2,,4.8,80
185,고산,10/7/2019 9:00,23.1,,6.7,76
185,고산,10/7/2019 10:00,23.6,,7.1,77
185,고산,10/7/2019 11:00,23.4,0,7.5,83
185,고산,10/7/2019 12:00,21.9,2.2,11.6,95
185,고산,10/7/2019 13:00,21.4,,12.3,91
185,고산,10/7/2019 14:00,21.4,,11.1,89
185,고산,10/7/2019 15:00,22.8,,11.3,80
185,고산,10/7/2019 16:00,22,,12.1,84
185,고산,10/7/2019 17:00,20.8,,11,87
185,고산,10/7/2019 18:00,20.5,,9.9,86
185,고산,10/7/2019 19:00,20.2,,10.9,85
185,고산,10/7/2019 20:00,20.2,,9.6,80
185,고산,10/7/2019 21:00,20.2,,9.4,77
185,고산,10/7/2019 22:00,20.1,,8.9,78
185,고산,10/7/2019 23:00,20,,9.1,80
185,고산,10/8/2019 0:00,19.8,,9,79
185,고산,10/8/2019 1:00,19.2,0,10.7,86
185,고산,10/8/2019 2:00,19.6,0,11.7,80
185,고산,10/8/2019 3:00,19.9,,10.1,75
185,고산,10/8/2019 4:00,19.6,,9.2,76
185,고산,10/8/2019 5:00,19.6,,8.5,74
185,고산,10/8/2019 6:00,19.6,,7.1,74
185,고산,10/8/2019 7:00,19.6,,8.4,69
185,고산,10/8/2019 8:00,19.5,,7.1,72
185,고산,10/8/2019 9:00,20,,6.1,65
185,고산,10/8/2019 10:00,20.1,,6.1,68
185,고산,10/8/2019 11:00,20.4,,6.4,65
185,고산,10/8/2019 12:00,21.1,,6.5,69
185,고산,10/8/2019 13:00,21.7,,8.5,64
185,고산,10/8/2019 14:00,21.8,,9.5,66
185,고산,10/8/2019 15:00,22.2,,12.1,68
185,고산,10/8/2019 16:00,21.5,,11.6,71
185,고산,10/8/2019 17:00,21,,10.7,65
185,고산,10/8/2019 18:00,20.4,,9.3,70
185,고산,10/8/2019 19:00,19.7,,11.7,79
185,고산,10/8/2019 20:00,19.4,,10.4,66
185,고산,10/8/2019 21:00,19.3,,10.1,63
185,고산,10/8/2019 22:00,18.5,,8.8,64
185,고산,10/8/2019 23:00,18.1,,7.8,60
185,고산,10/9/2019 0:00,17.5,,7,57
185,고산,10/9/2019 1:00,16,,4.9,64
185,고산,10/9/2019 2:00,16.5,,5.8,67
185,고산,10/9/2019 3:00,16.2,,5.9,68
185,고산,10/9/2019 4:00,16,,6,69
185,고산,10/9/2019 5:00,15.9,,6.1,70
185,고산,10/9/2019 6:00,15.9,,6.8,69
185,고산,10/9/2019 7:00,14.7,,6,72
185,고산,10/9/2019 8:00,16.9,,5.7,65
185,고산,10/9/2019 9:00,17.9,,5.8,61
185,고산,10/9/2019 10:00,18.6,,7.7,58
185,고산,10/9/2019 11:00,19,,7.6,56
185,고산,10/9/2019 12:00,18.9,,7.5,49
185,고산,10/9/2019 13:00,19.1,,6.5,48
185,고산,10/9/2019 14:00,19.4,,7,44
185,고산,10/9/2019 15:00,19.8,,5.3,43
185,고산,10/9/2019 16:00,19.6,,5.4,46
185,고산,10/9/2019 17:00,19.2,,5,47
185,고산,10/9/2019 18:00,18.1,,3.3,48
185,고산,10/9/2019 19:00,17.3,,4.4,56
185,고산,10/9/2019 20:00,16.9,,3.5,57
185,고산,10/9/2019 21:00,16.1,,4.5,60
185,고산,10/9/2019 22:00,17.1,,5.1,54
185,고산,10/9/2019 23:00,16.8,,4.8,57
185,고산,10/10/2019 0:00,16.9,,4,61
185,고산,10/10/2019 1:00,17.3,,2,63
185,고산,10/10/2019 2:00,17.5,,0.7,61
185,고산,10/10/2019 3:00,17.1,,1.8,61
185,고산,10/10/2019 4:00,16.9,,2.9,63
185,고산,10/10/2019 5:00,16.2,,4,69
185,고산,10/10/2019 6:00,17.3,,1.9,66
185,고산,10/10/2019 7:00,17.3,,2.9,67
185,고산,10/10/2019 8:00,18.7,,2.2,64
185,고산,10/10/2019 9:00,20.5,,1.4,62
185,고산,10/10/2019 10:00,21.1,,1.9,56
185,고산,10/10/2019 11:00,22.6,,2.6,56
185,고산,10/10/2019 12:00,22.5,,3.1,58
185,고산,10/10/2019 13:00,23.2,,3.8,55
185,고산,10/10/2019 14:00,22.8,,4.7,59
185,고산,10/10/2019 15:00,22.8,,3.4,58
185,고산,10/10/2019 16:00,22,,3.2,58
185,고산,10/10/2019 17:00,21.3,,3.8,61
185,고산,10/10/2019 18:00,20.1,,3.4,69
185,고산,10/10/2019 19:00,19.8,,3.4,69
185,고산,10/10/2019 20:00,19.3,,3.5,66
185,고산,10/10/2019 21:00,18.9,,3.8,71
185,고산,10/10/2019 22:00,19.2,,3.1,70
185,고산,10/10/2019 23:00,19.2,,2.2,69
185,고산,10/11/2019 0:00,18.9,,2.8,71
185,고산,10/11/2019 1:00,19.4,,3.3,70
185,고산,10/11/2019 2:00,19.1,,4,67
185,고산,10/11/2019 3:00,19.3,,4.5,65
185,고산,10/11/2019 4:00,19.4,,4.5,65
185,고산,10/11/2019 5:00,19.2,,4.7,67
185,고산,10/11/2019 6:00,19.2,,5.2,71
185,고산,10/11/2019 7:00,19.6,,5.3,69
185,고산,10/11/2019 8:00,20.2,,4.9,66
185,고산,10/11/2019 9:00,21.2,,4.4,66
185,고산,10/11/2019 10:00,21.6,,7,57
185,고산,10/11/2019 11:00,21.6,,6,66
185,고산,10/11/2019 12:00,21.7,,6.1,65
185,고산,10/11/2019 13:00,22.1,,6.9,61
185,고산,10/11/2019 14:00,21.9,,7.5,60
185,고산,10/11/2019 15:00,21.8,,7.1,61
185,고산,10/11/2019 16:00,22.1,,6.6,62
185,고산,10/11/2019 17:00,21.8,,7,59
185,고산,10/11/2019 18:00,21.2,,5.3,63
185,고산,10/11/2019 19:00,21,,5.2,60
185,고산,10/11/2019 20:00,20.9,,5.7,59
185,고산,10/11/2019 21:00,21.2,,5.9,63
185,고산,10/11/2019 22:00,21.1,,6.2,55
185,고산,10/11/2019 23:00,21,,6.7,57
185,고산,10/12/2019 0:00,20.9,,7,63
185,고산,10/12/2019 1:00,20.1,,5.3,70
185,고산,10/12/2019 2:00,19.7,,4.6,77
185,고산,10/12/2019 3:00,19.9,,5.1,80
185,고산,10/12/2019 4:00,20.1,,5.3,74
185,고산,10/12/2019 5:00,19.8,,5.9,74
185,고산,10/12/2019 6:00,19.5,,5.8,72
185,고산,10/12/2019 7:00,19.8,,4.6,71
185,고산,10/12/2019 8:00,20.6,,6.1,69
185,고산,10/12/2019 9:00,21.6,,7.4,67
185,고산,10/12/2019 10:00,22.5,,5.9,63
185,고산,10/12/2019 11:00,23.3,,6,61
185,고산,10/12/2019 12:00,23.9,,6.1,58
185,고산,10/12/2019 13:00,23.9,,4,58
185,고산,10/12/2019 14:00,22.6,,7.4,60
185,고산,10/12/2019 15:00,22.6,,8.7,58
185,고산,10/12/2019 16:00,22.9,,5.1,54
185,고산,10/12/2019 17:00,22.1,,5.4,61
185,고산,10/12/2019 18:00,21.4,,6.6,63
185,고산,10/12/2019 19:00,20.8,,4.7,72
185,고산,10/12/2019 20:00,20.9,,5.1,74
185,고산,10/12/2019 21:00,20,,3.7,77
185,고산,10/12/2019 22:00,20.3,,5.6,75
185,고산,10/12/2019 23:00,19.1,,3.3,78
185,고산,10/13/2019 0:00,19.3,,3.8,78
185,고산,10/13/2019 1:00,19.4,,3.8,76
185,고산,10/13/2019 2:00,19.9,,4.5,72
185,고산,10/13/2019 3:00,19,,5.4,72
185,고산,10/13/2019 4:00,19,,4.8,68
185,고산,10/13/2019 5:00,18.1,,4.1,64
185,고산,10/13/2019 6:00,18.1,,6.2,65
185,고산,10/13/2019 7:00,17.8,,4.3,66
185,고산,10/13/2019 8:00,18.4,,3.7,67
185,고산,10/13/2019 9:00,20.9,,3,60
185,고산,10/13/2019 10:00,21,,4.8,63
185,고산,10/13/2019 11:00,21.8,,4.9,60
185,고산,10/13/2019 12:00,22.2,,6.2,60
185,고산,10/13/2019 13:00,23.6,,3.3,54
185,고산,10/13/2019 14:00,22.7,,4.8,62
185,고산,10/13/2019 15:00,22.4,,3.6,58
185,고산,10/13/2019 16:00,21.9,,5.3,59
185,고산,10/13/2019 17:00,21.2,,5,59
185,고산,10/13/2019 18:00,19.8,,4.8,64
185,고산,10/13/2019 19:00,18.4,,3.3,65
185,고산,10/13/2019 20:00,18.6,,2.9,67
185,고산,10/13/2019 21:00,18.6,,5.8,71
185,고산,10/13/2019 22:00,19.1,,6.5,71
185,고산,10/13/2019 23:00,18.4,,4.8,73
185,고산,10/14/2019 0:00,18,,4.5,75
185,고산,10/14/2019 1:00,17.7,,4.1,75
185,고산,10/14/2019 2:00,18.5,,2.9,73
185,고산,10/14/2019 3:00,18.5,,4.3,75
185,고산,10/14/2019 4:00,18.3,,5.2,78
185,고산,10/14/2019 5:00,18.5,,6.1,77
185,고산,10/14/2019 6:00,18.4,,6.6,78
185,고산,10/14/2019 7:00,18.2,,6.5,78
185,고산,10/14/2019 8:00,19.8,,8.1,68
185,고산,10/14/2019 9:00,19.9,,8.3,74
185,고산,10/14/2019 10:00,20.2,,8.1,73
185,고산,10/14/2019 11:00,20.3,,7.9,75
185,고산,10/14/2019 12:00,20.1,,8.8,69
185,고산,10/14/2019 13:00,20.6,,8.3,71
185,고산,10/14/2019 14:00,20.2,,11.8,79
185,고산,10/14/2019 15:00,19.4,,12.3,80
